# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)
9.25114436868523e-09	0.99564564	0.08126448	0.03744675	0.3586301	0.031376068	-1.7846189e-05
9.265749440819606e-09	0.9980494	0.0530705	0.02006298	0.3586301	0.031376068	4.945728e-05
9.280841647342658e-09	0.998275	0.051360708	-0.014497214	0.3586301	0.031376068	1.6040942e-05
9.295447351423198e-09	0.99609816	0.077638686	-0.03484173	0.3586301	0.031376068	-4.9169226e-05
9.310053165067804e-09	0.99348974	0.10905	-0.024518045	0.3586301	0.031376068	-1.6826772e-05
9.32465890924531e-09	0.99261343	0.11913683	0.0079297535	0.3586301	0.031376068	4.802953e-05
9.339263985887933e-09	0.99420065	0.0990289	0.034963597	0.3586301	0.031376068	1.7583745e-05
9.354355866897641e-09	0.99710304	0.064350605	0.032790393	0.3586301	0.031376068	-4.7758454e-05
9.368961026638167e-09	0.99863625	0.046991907	0.0031294145	0.3586301	0.031376068	-1.5874635e-05
9.383566814104515e-09	0.99749154	0.0611174	-0.028309038	0.3586301	0.031376068	4.6684003e-05
9.398172438604557e-09	0.99470216	0.09447256	-0.034484025	0.3586301	0.031376068	1.6623057e-05
9.41277818500687e-09	0.99271375	0.11844241	-0.010017605	0.3586301	0.031376068	-4.56218e-05
9.427870151249485e-09	0.99317753	0.11204436	0.02500273	0.3586301	0.031376068	-1.4972922e-05
9.442475341483742e-09	0.9957158	0.08109986	0.038606096	0.3586301	0.031376068	4.5416982e-05
9.457080160104949e-09	0.99820167	0.052220378	0.0204806	0.3586301	0.031376068	1.5722086e-05
9.471685669013064e-09	0.9984401	0.05010419	-0.0140171675	0.3586301	0.031376068	-4.4411903e-05
9.486778156139206e-09	0.99611443	0.07772169	-0.035791397	0.3586301	0.031376068	-1.4128542e-05
9.5013838486967e-09	0.9934421	0.109859645	-0.024788562	0.3586301	0.031376068	4.4220502e-05
9.515988921731974e-09	0.9926009	0.11964712	0.008578342	0.3586301	0.031376068	1.4867395e-05
9.530593930627202e-09	0.994281	0.09859301	0.03562544	0.3586301	0.031376068	-4.326963e-05
9.545198731771138e-09	0.997145	0.06465274	0.03322694	0.3586301	0.031376068	-1.558287e-05
9.560290884446666e-09	0.99869937	0.04709084	0.0024241644	0.3586301	0.031376068	4.3086435e-05
9.574896412561902e-09	0.99746644	0.061876737	-0.028548535	0.3586301	0.031376068	1.4065595e-05
9.589502202515496e-09	0.99469334	0.09488221	-0.03392889	0.3586301	0.031376068	-4.2188014e-05
9.604107684687538e-09	0.992786	0.11800496	-0.009288691	0.3586301	0.031376068	-1.47684905e-05
9.618712608931998e-09	0.9932307	0.111934446	0.024155997	0.3586301	0.031376068	4.1293722e-05
9.633804407758821e-09	0.9958157	0.080659635	0.037852846	0.3586301	0.031376068	1.3304506e-05
9.648409771785246e-09	0.9982338	0.0526273	0.019514456	0.3586301	0.031376068	-4.1161056e-05
9.663015300089154e-09	0.9983805	0.05123207	-0.014264233	0.3586301	0.031376068	-1.40028915e-05
9.677620743252507e-09	0.9961498	0.07751469	-0.034613412	0.3586301	0.031376068	4.0313207e-05
9.692226494920057e-09	0.9935639	0.10865751	-0.024132151	0.3586301	0.031376068	1.4675102e-05
9.707318573755951e-09	0.9927821	0.117913194	0.009031742	0.3586301	0.031376068	-4.0187108e-05
9.721923570687715e-09	0.99445987	0.09719695	0.034286354	0.3586301	0.031376068	-1.3273811e-05
9.736528415050162e-09	0.99717474	0.06521377	0.031245228	0.3586301	0.031376068	3.9380237e-05
9.751134135579368e-09	0.9985685	0.049265813	0.0029578651	0.3586301	0.031376068	1.3943212e-05
9.765739699387558e-09	0.99742967	0.06259882	-0.026415683	0.3586301	0.031376068	-3.8578164e-05
9.780832171230342e-09	0.994751	0.09445854	-0.03166013	0.3586301	0.031376068	-1.2579791e-05
9.795437336125469e-09	0.9929845	0.1159016	-0.008238754	0.3586301	0.031376068	3.8493537e-05
9.810042557747396e-09	0.99344856	0.10984712	0.02294739	0.3586301	0.031376068	1.3244201e-05
9.824647560207359e-09	0.99580663	0.081564814	0.03533632	0.3586301	0.031376068	-3.772866e-05
9.839252963001226e-09	0.9980561	0.05534137	0.018741721	0.3586301	0.031376068	-1.3885964e-05
9.854345403936525e-09	0.9981694	0.05405219	-0.013323938	0.3586301	0.031376068	3.7646794e-05
9.868951190771564e-09	0.9961073	0.078300335	-0.031563483	0.3586301	0.031376068	1.25779e-05
9.88355645461233e-09	0.99377996	0.10638671	-0.021705175	0.3586301	0.031376068	-3.6919388e-05
